STATEFP|PLACEFP|NAME|NAMELSAD
30|19225|Danvers|Danvers CDP
30|19525|Dayton|Dayton CDP
30|19675|De Borgia|De Borgia CDP
30|19800|Deerfield Colony|Deerfield Colony CDP
30|20050|Dell|Dell CDP
30|20725|Dewey|Dewey CDP
30|20950|Dixon|Dixon CDP
30|22130|Duncan Ranch Colony|Duncan Ranch Colony CDP
30|22450|Dupuyer|Dupuyer CDP
30|22655|Eagle Creek Colony|Eagle Creek Colony CDP
30|22943|East End Colony|East End Colony CDP
30|22985|East Glacier Park Village|East Glacier Park Village CDP
30|23168|East Malta Colony|East Malta Colony CDP
30|23200|East Missoula|East Missoula CDP
30|23500|Edgar|Edgar CDP
30|23865|Elkhorn|Elkhorn CDP
30|23950|Elliston|Elliston CDP
30|24100|Elmo|Elmo CDP
30|24325|Emigrant|Emigrant CDP
30|24700|Essex|Essex CDP
30|25000|Evaro|Evaro CDP
30|25075|Evergreen|Evergreen CDP
30|25245|Fair Haven Colony|Fair Haven Colony CDP
30|25375|Fallon|Fallon CDP
30|26226|Finley Point|Finley Point CDP
30|26575|Fishtail|Fishtail CDP
30|26733|Flat Willow Colony|Flat Willow Colony CDP
30|26950|Florence|Florence CDP
30|27025|Floweree|Floweree CDP
30|27360|Fords Creek Colony|Fords Creek Colony CDP
30|27595|Forest Hill Village|Forest Hill Village CDP
30|27850|Fort Belknap Agency|Fort Belknap Agency CDP
30|28150|Fortine|Fortine CDP
30|28600|Fort Shaw|Fort Shaw CDP
30|28650|Fort Smith|Fort Smith CDP
30|28725|Forty Mile Colony|Forty Mile Colony CDP
30|28862|Four Corners|Four Corners CDP
30|29050|Fox|Fox CDP
30|29087|Fox Lake|Fox Lake CDP
30|29275|Frazer|Frazer CDP
30|29350|Frenchtown|Frenchtown CDP
30|29875|Gallatin Gateway|Gallatin Gateway CDP
30|29885|Gallatin River Ranch|Gallatin River Ranch CDP
30|29950|Gardiner|Gardiner CDP
30|30175|Garrison|Garrison CDP
30|30550|Geyser|Geyser CDP
30|30625|Gibson Flats|Gibson Flats CDP
30|30700|Gildford|Gildford CDP
30|30704|Gildford Colony|Gildford Colony CDP
30|30750|Gilman|Gilman CDP
30|30925|Glacier Colony|Glacier Colony CDP
30|31375|Glen|Glen CDP
30|31418|Glendale Colony|Glendale Colony CDP
30|31825|Goldcreek|Goldcreek CDP
30|31991|Golden Valley Colony|Golden Valley Colony CDP
30|32350|Grant|Grant CDP
30|33250|Greycliff|Greycliff CDP
30|33625|Hall|Hall CDP
30|34110|Happys Inn|Happys Inn CDP
30|34300|Hardy|Hardy CDP
30|34525|Harrison|Harrison CDP
30|34584|Hartland Colony|Hartland Colony CDP
30|34825|Haugan|Haugan CDP
30|35125|Havre North|Havre North CDP
30|35275|Hays|Hays CDP
30|35350|Heart Butte|Heart Butte CDP
30|35435|Hebgen Lake Estates|Hebgen Lake Estates CDP
30|35622|Helena Flats|Helena Flats CDP
30|35628|Helena Valley Northeast|Helena Valley Northeast CDP
30|35631|Helena Valley Northwest|Helena Valley Northwest CDP
